Datetime,breadth20,breadth120,breadth200,coverage20,coverage120,coverage200,ew_index,ew_ema5,ew_ema20,ew_ema120,ew_ema200
2023-09-25 09:00:00+09:00,0.325,0.325,,40,40,0,0.951751939143745,0.9538241603999308,0.9623566414980256,0.970164703171908,
2023-09-25 10:00:00+09:00,0.25,0.325,0.35,40,40,40,0.9494333186304961,0.9523605464767859,0.9611258488439751,0.9698220356588267,0.9731625986126207
2023-09-25 11:00:00+09:00,0.25,0.35,0.35,40,40,40,0.949159248362722,0.9512934471054314,0.9599861726076653,0.9694805019845111,0.9729237593066516
2023-09-25 12:00:00+09:00,0.275,0.375,0.375,40,40,40,0.9489007793080463,0.9504958911729697,0.9589304208648445,0.969140341279115,0.9726847246797998
2023-09-25 13:00:00+09:00,0.375,0.35,0.375,40,40,40,0.9504857856873984,0.9504925226777793,0.958126169895564,0.9688320015172684,0.9724638397147013
2023-09-25 14:00:00+09:00,0.3,0.35,0.375,40,40,40,0.948167256441672,0.9497174339324101,0.9571777019475742,0.9684904354829611,0.9722220826672084
2023-09-26 09:00:00+09:00,0.075,0.225,0.25,40,40,40,0.9375471899422854,0.945660685935702,0.955308129375642,0.967978976878983,0.9718770588590002
2023-09-26 10:00:00+09:00,0.1,0.2,0.275,40,40,40,0.9376016701351885,0.9429743473355309,0.9536217999241702,0.967476872635284,0.9715360102149823
2023-09-26 11:00:00+09:00,0.075,0.2,0.275,40,40,40,0.9367420739290455,0.9408969228667025,0.9520142069722536,0.9669688594335281,0.9711898018937292
2023-09-26 12:00:00+09:00,0.1,0.275,0.275,40,40,40,0.9382305190109557,0.9400081215814536,0.9507014747854633,0.9664938455422459,0.970861848830219
2023-09-26 13:00:00+09:00,0.075,0.25,0.275,40,40,40,0.9366525489883076,0.9388895973837383,0.9493634818524009,0.9660006009711065,0.9705214577870159
2023-09-26 14:00:00+09:00,0.125,0.25,0.275,40,40,40,0.9368449692278866,0.9382080546651211,0.9481712425548281,0.9655186897026236,0.9701863683486167
2023-09-27 09:00:00+09:00,0.05,0.15,0.225,40,40,40,0.929279129977157,0.9352317464357999,0.9463719937379071,0.9649196887154259,0.9697793311508909
2023-09-27 10:00:00+09:00,0.125,0.175,0.225,40,40,40,0.9334048861760117,0.9346227930158705,0.9451370311129648,0.9643987828883281,0.9694173963750216
2023-09-27 11:00:00+09:00,0.075,0.2,0.25,40,40,40,0.9310412671524188,0.9334289510613866,0.9437945774024366,0.9638474189918669,0.9690355443429559
2023-09-27 12:00:00+09:00,0.1,0.175,0.225,40,40,40,0.9305301641619219,0.932462688761565,0.942531299950959,0.9632967205649257,0.9686524062317019
2023-09-27 13:00:00+09:00,0.1,0.175,0.225,40,40,40,0.9310609054113321,0.9319954276448208,0.9414388814233754,0.9627638971739573,0.9682783614474196
2023-09-27 14:00:00+09:00,0.175,0.175,0.25,40,40,40,0.9336511456830325,0.9325473336575582,0.9406971923052475,0.9622826946699752,0.9679338120368288
